site_id,lon,lat,site_name
6829,-87.9041676839193,31.6875010172526,weighted_sample
6830,-94.2625010172526,31.6791676839193,weighted_sample
6831,-94.1625010172526,31.6708343505859,weighted_sample
6832,-110.179167683919,31.6625010172526,ameriflux
6833,-111.579167683919,31.6541676839193,weighted_sample
6834,-86.4708343505859,31.6541676839193,weighted_sample
6835,-105.295834350586,31.6458343505859,weighted_sample
6836,-81.4791676839193,31.6458343505859,weighted_sample
6837,-108.912501017253,31.6375010172526,weighted_sample
6838,-93.3541676839193,31.6375010172526,weighted_sample
6839,-82.7125010172526,31.6291676839193,ameriflux
6840,-93.9375010172526,31.6208343505859,weighted_sample
6841,-87.4458343505859,31.6208343505859,ameriflux
6842,-86.5208343505859,31.5958343505859,weighted_sample
6843,-110.512501017253,31.5875010172526,ameriflux
6844,-82.4875010172526,31.5875010172526,weighted_sample
6845,-89.0208343505859,31.5791676839193,weighted_sample
6846,-81.4958343505859,31.5791676839193,weighted_sample
6847,-110.254167683919,31.5708343505859,weighted_sample
6848,-110.137501017253,31.5625010172526,ameriflux
6849,-108.795834350586,31.5625010172526,weighted_sample
6850,-86.7708343505859,31.5541676839193,weighted_sample
6851,-84.2458343505859,31.5541676839193,weighted_sample
6852,-105.954167683919,31.5458343505859,weighted_sample
6853,-94.0291676839193,31.5458343505859,weighted_sample
6854,-93.9708343505859,31.5458343505859,weighted_sample
6855,-89.445834350586,31.5458343505859,weighted_sample
6856,-84.3791676839193,31.5375010172526,weighted_sample
6857,-82.5791676839193,31.5375010172526,weighted_sample
6858,-85.2458343505859,31.5291676839193,weighted_sample
6859,-108.687501017253,31.5208343505859,weighted_sample
6860,-86.6708343505859,31.5208343505859,weighted_sample
6861,-116.495834350586,31.5125010172526,weighted_sample
6862,-85.6625010172526,31.5125010172526,weighted_sample
6863,-85.4125010172526,31.5125010172526,weighted_sample
6864,-81.4125010172526,31.5041676839193,weighted_sample
6865,-109.345834350586,31.4958343505859,weighted_sample
