"site","pft"
6415,"semiarid.grassland_HPDA"
6416,"semiarid.grassland_HPDA"
6417,"boreal.coniferous"
6418,"boreal.coniferous"
6419,"boreal.coniferous"
6420,"temperate.deciduous.HPDA"
6421,"boreal.coniferous"
6422,"boreal.coniferous"
6423,"boreal.coniferous"
6424,"boreal.coniferous"
6425,"temperate.deciduous.HPDA"
6426,"boreal.coniferous"
6427,"semiarid.grassland_HPDA"
6428,"temperate.deciduous.HPDA"
6429,"semiarid.grassland_HPDA"
6430,"boreal.coniferous"
6431,"boreal.coniferous"
6432,"boreal.coniferous"
6433,"temperate.deciduous.HPDA"
6434,"semiarid.grassland_HPDA"
6435,"semiarid.grassland_HPDA"
6436,"boreal.coniferous"
6437,"semiarid.grassland_HPDA"
6438,"semiarid.grassland_HPDA"
6439,"semiarid.grassland_HPDA"
6440,"semiarid.grassland_HPDA"
6441,"semiarid.grassland_HPDA"
6442,"semiarid.grassland_HPDA"
6443,"semiarid.grassland_HPDA"
6444,"temperate.deciduous.HPDA"
6445,"semiarid.grassland_HPDA"
6446,"semiarid.grassland_HPDA"
6447,"semiarid.grassland_HPDA"
6448,"semiarid.grassland_HPDA"
6449,"semiarid.grassland_HPDA"
6450,"semiarid.grassland_HPDA"
6451,"temperate.deciduous.HPDA"
6452,"semiarid.grassland_HPDA"
6453,"boreal.coniferous"
6454,"semiarid.grassland_HPDA"
6455,"semiarid.grassland_HPDA"
6456,"temperate.deciduous.HPDA"
6457,"semiarid.grassland_HPDA"
6458,"semiarid.grassland_HPDA"
6459,"semiarid.grassland_HPDA"
6460,"temperate.deciduous.HPDA"
6461,"semiarid.grassland_HPDA"
6462,"semiarid.grassland_HPDA"
6463,"semiarid.grassland_HPDA"
6464,"semiarid.grassland_HPDA"
6465,"semiarid.grassland_HPDA"
6466,"semiarid.grassland_HPDA"
6467,"boreal.coniferous"
6468,"semiarid.grassland_HPDA"
6469,"semiarid.grassland_HPDA"
6470,"temperate.deciduous.HPDA"
6471,"semiarid.grassland_HPDA"
6472,"temperate.deciduous.HPDA"
6473,"boreal.coniferous"
6474,"semiarid.grassland_HPDA"
6475,"semiarid.grassland_HPDA"
6476,"semiarid.grassland_HPDA"
6477,"temperate.deciduous.HPDA"
6478,"temperate.deciduous.HPDA"
6479,"temperate.deciduous.HPDA"
6480,"temperate.deciduous.HPDA"
6481,"boreal.coniferous"
6482,"temperate.deciduous.HPDA"
6483,"semiarid.grassland_HPDA"
6484,"temperate.deciduous.HPDA"
6485,"boreal.coniferous"
6486,"temperate.deciduous.HPDA"
6487,"semiarid.grassland_HPDA"
6488,"boreal.coniferous"
6489,"semiarid.grassland_HPDA"
6490,"semiarid.grassland_HPDA"
6491,"semiarid.grassland_HPDA"
6492,"semiarid.grassland_HPDA"
6493,"boreal.coniferous"
6494,"boreal.coniferous"
6495,"semiarid.grassland_HPDA"
6496,"boreal.coniferous"
6497,"boreal.coniferous"
6498,"semiarid.grassland_HPDA"
6499,"boreal.coniferous"
6500,"semiarid.grassland_HPDA"
6501,"semiarid.grassland_HPDA"
6502,"boreal.coniferous"
6503,"boreal.coniferous"
6504,"boreal.coniferous"
6505,"boreal.coniferous"
6506,"temperate.deciduous.HPDA"
6507,"temperate.deciduous.HPDA"
6508,"semiarid.grassland_HPDA"
6509,"semiarid.grassland_HPDA"
6510,"temperate.deciduous.HPDA"
6511,"temperate.deciduous.HPDA"
6512,"semiarid.grassland_HPDA"
6513,"temperate.deciduous.HPDA"
6514,"temperate.deciduous.HPDA"
6515,"semiarid.grassland_HPDA"
6516,"boreal.coniferous"
6517,"temperate.deciduous.HPDA"
6518,"semiarid.grassland_HPDA"
6519,"temperate.deciduous.HPDA"
6520,"temperate.deciduous.HPDA"
6521,"boreal.coniferous"
6522,"semiarid.grassland_HPDA"
6523,"semiarid.grassland_HPDA"
6524,"semiarid.grassland_HPDA"
6525,"boreal.coniferous"
6526,"boreal.coniferous"
6527,"semiarid.grassland_HPDA"
6528,"semiarid.grassland_HPDA"
6529,"semiarid.grassland_HPDA"
6530,"semiarid.grassland_HPDA"
6531,"semiarid.grassland_HPDA"
6532,"temperate.deciduous.HPDA"
6533,"semiarid.grassland_HPDA"
6534,"temperate.deciduous.HPDA"
6535,"temperate.deciduous.HPDA"
6536,"temperate.deciduous.HPDA"
6537,"semiarid.grassland_HPDA"
6538,"boreal.coniferous"
6539,"semiarid.grassland_HPDA"
6540,"semiarid.grassland_HPDA"
6541,"semiarid.grassland_HPDA"
6542,"boreal.coniferous"
6543,"boreal.coniferous"
6544,"boreal.coniferous"
6545,"semiarid.grassland_HPDA"
6546,"temperate.deciduous.HPDA"
6547,"semiarid.grassland_HPDA"
6548,"semiarid.grassland_HPDA"
6549,"semiarid.grassland_HPDA"
6550,"boreal.coniferous"
6551,"boreal.coniferous"
6552,"temperate.deciduous.HPDA"
6553,"temperate.deciduous.HPDA"
6554,"boreal.coniferous"
6555,"temperate.deciduous.HPDA"
6556,"semiarid.grassland_HPDA"
6557,"semiarid.grassland_HPDA"
6558,"semiarid.grassland_HPDA"
6559,"semiarid.grassland_HPDA"
6560,"semiarid.grassland_HPDA"
6561,"semiarid.grassland_HPDA"
6562,"boreal.coniferous"
6563,"semiarid.grassland_HPDA"
6564,"semiarid.grassland_HPDA"
6565,"semiarid.grassland_HPDA"
6566,"boreal.coniferous"
6567,"temperate.deciduous.HPDA"
6568,"boreal.coniferous"
6569,"temperate.deciduous.HPDA"
6570,"boreal.coniferous"
6571,"temperate.deciduous.HPDA"
6572,"boreal.coniferous"
6573,"temperate.deciduous.HPDA"
6574,"temperate.deciduous.HPDA"
6575,"semiarid.grassland_HPDA"
6576,"boreal.coniferous"
6577,"semiarid.grassland_HPDA"
6578,"semiarid.grassland_HPDA"
6579,"temperate.deciduous.HPDA"
6580,"temperate.deciduous.HPDA"
6581,"temperate.deciduous.HPDA"
6582,"semiarid.grassland_HPDA"
6583,"semiarid.grassland_HPDA"
6584,"boreal.coniferous"
6585,"semiarid.grassland_HPDA"
6586,"semiarid.grassland_HPDA"
6587,"semiarid.grassland_HPDA"
6588,"boreal.coniferous"
6589,"temperate.deciduous.HPDA"
6590,"semiarid.grassland_HPDA"
6591,"semiarid.grassland_HPDA"
6592,"boreal.coniferous"
6593,"boreal.coniferous"
6594,"boreal.coniferous"
6595,"temperate.deciduous.HPDA"
6596,"temperate.deciduous.HPDA"
6597,"temperate.deciduous.HPDA"
6598,"temperate.deciduous.HPDA"
6599,"semiarid.grassland_HPDA"
6600,"semiarid.grassland_HPDA"
6601,"semiarid.grassland_HPDA"
6602,"temperate.deciduous.HPDA"
6603,"temperate.deciduous.HPDA"
6604,"semiarid.grassland_HPDA"
6605,"temperate.deciduous.HPDA"
6606,"temperate.deciduous.HPDA"
6607,"temperate.deciduous.HPDA"
6608,"boreal.coniferous"
6609,"semiarid.grassland_HPDA"
6610,"semiarid.grassland_HPDA"
6611,"semiarid.grassland_HPDA"
6612,"temperate.deciduous.HPDA"
6613,"semiarid.grassland_HPDA"
6614,"temperate.deciduous.HPDA"
6615,"temperate.deciduous.HPDA"
6616,"semiarid.grassland_HPDA"
6617,"semiarid.grassland_HPDA"
6618,"temperate.deciduous.HPDA"
6619,"semiarid.grassland_HPDA"
6620,"boreal.coniferous"
6621,"temperate.deciduous.HPDA"
6622,"temperate.deciduous.HPDA"
6623,"temperate.deciduous.HPDA"
6624,"semiarid.grassland_HPDA"
6625,"boreal.coniferous"
6626,"semiarid.grassland_HPDA"
6627,"temperate.deciduous.HPDA"
6628,"temperate.deciduous.HPDA"
6629,"temperate.deciduous.HPDA"
6630,"semiarid.grassland_HPDA"
6631,"semiarid.grassland_HPDA"
6632,"temperate.deciduous.HPDA"
6633,"boreal.coniferous"
6634,"boreal.coniferous"
6635,"temperate.deciduous.HPDA"
6636,"temperate.deciduous.HPDA"
6637,"semiarid.grassland_HPDA"
6638,"temperate.deciduous.HPDA"
6639,"temperate.deciduous.HPDA"
6640,"temperate.deciduous.HPDA"
6641,"boreal.coniferous"
6642,"boreal.coniferous"
6643,"temperate.deciduous.HPDA"
6644,"semiarid.grassland_HPDA"
6645,"semiarid.grassland_HPDA"
6646,"semiarid.grassland_HPDA"
6647,"semiarid.grassland_HPDA"
6648,"temperate.deciduous.HPDA"
6649,"boreal.coniferous"
6650,"boreal.coniferous"
6651,"semiarid.grassland_HPDA"
6652,"temperate.deciduous.HPDA"
6653,"temperate.deciduous.HPDA"
6654,"semiarid.grassland_HPDA"
6655,"semiarid.grassland_HPDA"
6656,"temperate.deciduous.HPDA"
6657,"temperate.deciduous.HPDA"
6658,"temperate.deciduous.HPDA"
6659,"temperate.deciduous.HPDA"
6660,"temperate.deciduous.HPDA"
6661,"temperate.deciduous.HPDA"
6662,"temperate.deciduous.HPDA"
6663,"semiarid.grassland_HPDA"
6664,"temperate.deciduous.HPDA"
6665,"boreal.coniferous"
6666,"temperate.deciduous.HPDA"
6667,"semiarid.grassland_HPDA"
6668,"temperate.deciduous.HPDA"
6669,"temperate.deciduous.HPDA"
6670,"semiarid.grassland_HPDA"
6671,"semiarid.grassland_HPDA"
6672,"semiarid.grassland_HPDA"
6673,"temperate.deciduous.HPDA"
6674,"semiarid.grassland_HPDA"
6675,"semiarid.grassland_HPDA"
6676,"boreal.coniferous"
6677,"boreal.coniferous"
6678,"temperate.deciduous.HPDA"
6679,"semiarid.grassland_HPDA"
6680,"temperate.deciduous.HPDA"
6681,"semiarid.grassland_HPDA"
6682,"semiarid.grassland_HPDA"
6683,"semiarid.grassland_HPDA"
6684,"boreal.coniferous"
6685,"semiarid.grassland_HPDA"
6686,"boreal.coniferous"
6687,"boreal.coniferous"
6688,"semiarid.grassland_HPDA"
6689,"semiarid.grassland_HPDA"
6690,"temperate.deciduous.HPDA"
6691,"boreal.coniferous"
6692,"temperate.deciduous.HPDA"
6693,"boreal.coniferous"
6694,"temperate.deciduous.HPDA"
6695,"boreal.coniferous"
6696,"temperate.deciduous.HPDA"
6697,"temperate.deciduous.HPDA"
6698,"semiarid.grassland_HPDA"
6699,"semiarid.grassland_HPDA"
6700,"boreal.coniferous"
6701,"temperate.deciduous.HPDA"
6702,"temperate.deciduous.HPDA"
6703,"temperate.deciduous.HPDA"
6704,"semiarid.grassland_HPDA"
6705,"temperate.deciduous.HPDA"
6706,"temperate.deciduous.HPDA"
6707,"semiarid.grassland_HPDA"
6708,"boreal.coniferous"
6709,"semiarid.grassland_HPDA"
6710,"boreal.coniferous"
6711,"temperate.deciduous.HPDA"
6712,"boreal.coniferous"
6713,"semiarid.grassland_HPDA"
6714,"boreal.coniferous"
6715,"semiarid.grassland_HPDA"
6716,"semiarid.grassland_HPDA"
6717,"semiarid.grassland_HPDA"
6718,"semiarid.grassland_HPDA"
6719,"boreal.coniferous"
6720,"boreal.coniferous"
6721,"semiarid.grassland_HPDA"
6722,"boreal.coniferous"
6723,"semiarid.grassland_HPDA"
6724,"semiarid.grassland_HPDA"
6725,"semiarid.grassland_HPDA"
6726,"boreal.coniferous"
6727,"semiarid.grassland_HPDA"
6728,"semiarid.grassland_HPDA"
6729,"boreal.coniferous"
6730,"temperate.deciduous.HPDA"
6731,"boreal.coniferous"
6732,"semiarid.grassland_HPDA"
6733,"temperate.deciduous.HPDA"
6734,"temperate.deciduous.HPDA"
6735,"temperate.deciduous.HPDA"
6736,"temperate.deciduous.HPDA"
6737,"boreal.coniferous"
6738,"semiarid.grassland_HPDA"
6739,"temperate.deciduous.HPDA"
6740,"temperate.deciduous.HPDA"
6741,"temperate.deciduous.HPDA"
6742,"temperate.deciduous.HPDA"
6743,"semiarid.grassland_HPDA"
6744,"semiarid.grassland_HPDA"
6745,"temperate.deciduous.HPDA"
6746,"temperate.deciduous.HPDA"
6747,"semiarid.grassland_HPDA"
6748,"temperate.deciduous.HPDA"
6749,"semiarid.grassland_HPDA"
6750,"semiarid.grassland_HPDA"
6751,"boreal.coniferous"
6752,"semiarid.grassland_HPDA"
6753,"semiarid.grassland_HPDA"
6754,"semiarid.grassland_HPDA"
6755,"semiarid.grassland_HPDA"
6756,"boreal.coniferous"
6757,"temperate.deciduous.HPDA"
6758,"semiarid.grassland_HPDA"
6759,"temperate.deciduous.HPDA"
6760,"temperate.deciduous.HPDA"
6761,"boreal.coniferous"
6762,"semiarid.grassland_HPDA"
6763,"boreal.coniferous"
6764,"semiarid.grassland_HPDA"
6765,"boreal.coniferous"
6766,"temperate.deciduous.HPDA"
6767,"temperate.deciduous.HPDA"
6768,"semiarid.grassland_HPDA"
6769,"temperate.deciduous.HPDA"
6770,"temperate.deciduous.HPDA"
6771,"semiarid.grassland_HPDA"
6772,"semiarid.grassland_HPDA"
6773,"boreal.coniferous"
6774,"temperate.deciduous.HPDA"
6775,"boreal.coniferous"
6776,"semiarid.grassland_HPDA"
6777,"boreal.coniferous"
6778,"temperate.deciduous.HPDA"
6779,"boreal.coniferous"
6780,"temperate.deciduous.HPDA"
6781,"boreal.coniferous"
6782,"boreal.coniferous"
6783,"temperate.deciduous.HPDA"
6784,"temperate.deciduous.HPDA"
6785,"temperate.deciduous.HPDA"
6786,"boreal.coniferous"
6787,"semiarid.grassland_HPDA"
6788,"temperate.deciduous.HPDA"
6789,"boreal.coniferous"
6790,"temperate.deciduous.HPDA"
6791,"boreal.coniferous"
6792,"semiarid.grassland_HPDA"
6793,"temperate.deciduous.HPDA"
6794,"temperate.deciduous.HPDA"
6795,"boreal.coniferous"
6796,"boreal.coniferous"
6797,"semiarid.grassland_HPDA"
6798,"semiarid.grassland_HPDA"
6799,"semiarid.grassland_HPDA"
6800,"temperate.deciduous.HPDA"
6801,"semiarid.grassland_HPDA"
6802,"temperate.deciduous.HPDA"
6803,"temperate.deciduous.HPDA"
6804,"boreal.coniferous"
6805,"semiarid.grassland_HPDA"
6806,"semiarid.grassland_HPDA"
6807,"semiarid.grassland_HPDA"
6808,"temperate.deciduous.HPDA"
6809,"boreal.coniferous"
6810,"temperate.deciduous.HPDA"
6811,"temperate.deciduous.HPDA"
6812,"semiarid.grassland_HPDA"
6813,"semiarid.grassland_HPDA"
6814,"temperate.deciduous.HPDA"
6815,"semiarid.grassland_HPDA"
6816,"semiarid.grassland_HPDA"
6817,"temperate.deciduous.HPDA"
6818,"boreal.coniferous"
6819,"boreal.coniferous"
6820,"boreal.coniferous"
6821,"boreal.coniferous"
6822,"temperate.deciduous.HPDA"
6823,"semiarid.grassland_HPDA"
6824,"temperate.deciduous.HPDA"
6825,"temperate.deciduous.HPDA"
6826,"semiarid.grassland_HPDA"
6827,"semiarid.grassland_HPDA"
6828,"temperate.deciduous.HPDA"
6829,"boreal.coniferous"
6830,"boreal.coniferous"
6831,"boreal.coniferous"
6832,"semiarid.grassland_HPDA"
6833,"semiarid.grassland_HPDA"
6834,"boreal.coniferous"
6835,"semiarid.grassland_HPDA"
6836,"boreal.coniferous"
6837,"semiarid.grassland_HPDA"
6838,"temperate.deciduous.HPDA"
6839,"temperate.deciduous.HPDA"
6840,"temperate.deciduous.HPDA"
6841,"temperate.deciduous.HPDA"
6842,"temperate.deciduous.HPDA"
6843,"semiarid.grassland_HPDA"
6844,"temperate.deciduous.HPDA"
6845,"boreal.coniferous"
6846,"boreal.coniferous"
6847,"semiarid.grassland_HPDA"
6848,"semiarid.grassland_HPDA"
6849,"semiarid.grassland_HPDA"
6850,"temperate.deciduous.HPDA"
6851,"temperate.deciduous.HPDA"
6852,"semiarid.grassland_HPDA"
6853,"temperate.deciduous.HPDA"
6854,"temperate.deciduous.HPDA"
6855,"boreal.coniferous"
6856,"temperate.deciduous.HPDA"
6857,"temperate.deciduous.HPDA"
6858,"temperate.deciduous.HPDA"
6859,"semiarid.grassland_HPDA"
6860,"boreal.coniferous"
6861,"semiarid.grassland_HPDA"
6862,"temperate.deciduous.HPDA"
6863,"temperate.deciduous.HPDA"
6864,"temperate.deciduous.HPDA"
6865,"semiarid.grassland_HPDA"
6866,"boreal.coniferous"
6867,"temperate.deciduous.HPDA"
6868,"boreal.coniferous"
6869,"temperate.deciduous.HPDA"
6870,"temperate.deciduous.HPDA"
6871,"temperate.deciduous.HPDA"
6872,"semiarid.grassland_HPDA"
6873,"boreal.coniferous"
6874,"semiarid.grassland_HPDA"
6875,"temperate.deciduous.HPDA"
6876,"temperate.deciduous.HPDA"
6877,"semiarid.grassland_HPDA"
6878,"semiarid.grassland_HPDA"
6879,"semiarid.grassland_HPDA"
6880,"semiarid.grassland_HPDA"
6881,"boreal.coniferous"
6882,"boreal.coniferous"
6883,"temperate.deciduous.HPDA"
6884,"boreal.coniferous"
6885,"semiarid.grassland_HPDA"
6886,"boreal.coniferous"
6887,"boreal.coniferous"
6888,"temperate.deciduous.HPDA"
6889,"boreal.coniferous"
6890,"temperate.deciduous.HPDA"
6891,"boreal.coniferous"
6892,"temperate.deciduous.HPDA"
6893,"temperate.deciduous.HPDA"
6894,"boreal.coniferous"
6895,"semiarid.grassland_HPDA"
6896,"temperate.deciduous.HPDA"
6897,"temperate.deciduous.HPDA"
6898,"semiarid.grassland_HPDA"
6899,"temperate.deciduous.HPDA"
6900,"boreal.coniferous"
6901,"semiarid.grassland_HPDA"
6902,"semiarid.grassland_HPDA"
6903,"boreal.coniferous"
6904,"temperate.deciduous.HPDA"
6905,"semiarid.grassland_HPDA"
6906,"temperate.deciduous.HPDA"
6907,"temperate.deciduous.HPDA"
6908,"boreal.coniferous"
6909,"temperate.deciduous.HPDA"
6910,"temperate.deciduous.HPDA"
6911,"temperate.deciduous.HPDA"
6912,"boreal.coniferous"
6913,"temperate.deciduous.HPDA"
6914,"boreal.coniferous"
6915,"temperate.deciduous.HPDA"
6916,"temperate.deciduous.HPDA"
6917,"temperate.deciduous.HPDA"
6918,"semiarid.grassland_HPDA"
6919,"temperate.deciduous.HPDA"
6920,"semiarid.grassland_HPDA"
6921,"temperate.deciduous.HPDA"
6922,"boreal.coniferous"
6923,"temperate.deciduous.HPDA"
6924,"boreal.coniferous"
6925,"temperate.deciduous.HPDA"
6926,"boreal.coniferous"
6927,"temperate.deciduous.HPDA"
6928,"boreal.coniferous"
6929,"boreal.coniferous"
6930,"semiarid.grassland_HPDA"
6931,"temperate.deciduous.HPDA"
6932,"temperate.deciduous.HPDA"
6933,"semiarid.grassland_HPDA"
6934,"temperate.deciduous.HPDA"
6935,"temperate.deciduous.HPDA"
6936,"boreal.coniferous"
6937,"boreal.coniferous"
6938,"boreal.coniferous"
6939,"boreal.coniferous"
6940,"temperate.deciduous.HPDA"
6941,"boreal.coniferous"
6942,"boreal.coniferous"
6943,"semiarid.grassland_HPDA"
6944,"temperate.deciduous.HPDA"
6945,"boreal.coniferous"
6946,"temperate.deciduous.HPDA"
6947,"semiarid.grassland_HPDA"
6948,"boreal.coniferous"
6949,"boreal.coniferous"
6950,"temperate.deciduous.HPDA"
6951,"boreal.coniferous"
6952,"semiarid.grassland_HPDA"
6953,"semiarid.grassland_HPDA"
6954,"boreal.coniferous"
6955,"temperate.deciduous.HPDA"
6956,"boreal.coniferous"
6957,"temperate.deciduous.HPDA"
6958,"boreal.coniferous"
6959,"boreal.coniferous"
6960,"temperate.deciduous.HPDA"
6961,"boreal.coniferous"
6962,"boreal.coniferous"
6963,"boreal.coniferous"
6964,"boreal.coniferous"
6965,"boreal.coniferous"
6966,"boreal.coniferous"
6967,"boreal.coniferous"
6968,"boreal.coniferous"
6969,"boreal.coniferous"
6970,"boreal.coniferous"
6971,"temperate.deciduous.HPDA"
6972,"boreal.coniferous"
6973,"boreal.coniferous"
6974,"boreal.coniferous"
6975,"boreal.coniferous"
6976,"boreal.coniferous"
6977,"boreal.coniferous"
6978,"boreal.coniferous"
6979,"boreal.coniferous"
6980,"semiarid.grassland_HPDA"
6981,"boreal.coniferous"
6982,"temperate.deciduous.HPDA"
6983,"boreal.coniferous"
6984,"semiarid.grassland_HPDA"
6985,"temperate.deciduous.HPDA"
6986,"boreal.coniferous"
6987,"semiarid.grassland_HPDA"
6988,"boreal.coniferous"
6989,"semiarid.grassland_HPDA"
6990,"boreal.coniferous"
6991,"semiarid.grassland_HPDA"
6992,"boreal.coniferous"
6993,"temperate.deciduous.HPDA"
6994,"temperate.deciduous.HPDA"
6995,"semiarid.grassland_HPDA"
6996,"boreal.coniferous"
6997,"boreal.coniferous"
6998,"semiarid.grassland_HPDA"
6999,"temperate.deciduous.HPDA"
7000,"semiarid.grassland_HPDA"
7001,"semiarid.grassland_HPDA"
7002,"temperate.deciduous.HPDA"
7003,"boreal.coniferous"
7004,"boreal.coniferous"
7005,"semiarid.grassland_HPDA"
7006,"boreal.coniferous"
7007,"boreal.coniferous"
7008,"boreal.coniferous"
7009,"semiarid.grassland_HPDA"
7010,"boreal.coniferous"
7011,"boreal.coniferous"
7012,"temperate.deciduous.HPDA"
7013,"semiarid.grassland_HPDA"
7014,"semiarid.grassland_HPDA"
7015,"boreal.coniferous"
7016,"temperate.deciduous.HPDA"
7017,"boreal.coniferous"
7018,"semiarid.grassland_HPDA"
7019,"temperate.deciduous.HPDA"
7020,"temperate.deciduous.HPDA"
7021,"semiarid.grassland_HPDA"
7022,"semiarid.grassland_HPDA"
7023,"boreal.coniferous"
7024,"boreal.coniferous"
7025,"boreal.coniferous"
7026,"boreal.coniferous"
7027,"semiarid.grassland_HPDA"
7028,"temperate.deciduous.HPDA"
7029,"boreal.coniferous"
7030,"boreal.coniferous"
7031,"boreal.coniferous"
7032,"boreal.coniferous"
7033,"boreal.coniferous"
7034,"boreal.coniferous"
7035,"boreal.coniferous"
7036,"boreal.coniferous"
7037,"boreal.coniferous"
7038,"boreal.coniferous"
7039,"boreal.coniferous"
7040,"semiarid.grassland_HPDA"
7041,"boreal.coniferous"
7042,"boreal.coniferous"
7043,"semiarid.grassland_HPDA"
7044,"boreal.coniferous"
7045,"temperate.deciduous.HPDA"
7046,"boreal.coniferous"
7047,"boreal.coniferous"
7048,"semiarid.grassland_HPDA"
7049,"boreal.coniferous"
7050,"boreal.coniferous"
7051,"boreal.coniferous"
7052,"boreal.coniferous"
7053,"boreal.coniferous"
7054,"boreal.coniferous"
7055,"boreal.coniferous"
7056,"semiarid.grassland_HPDA"
7057,"boreal.coniferous"
7058,"boreal.coniferous"
7059,"boreal.coniferous"
7060,"boreal.coniferous"
7061,"boreal.coniferous"
7062,"semiarid.grassland_HPDA"
7063,"temperate.deciduous.HPDA"
7064,"temperate.deciduous.HPDA"
7065,"boreal.coniferous"
7066,"temperate.deciduous.HPDA"
7067,"boreal.coniferous"
7068,"semiarid.grassland_HPDA"
7069,"boreal.coniferous"
7070,"semiarid.grassland_HPDA"
7071,"semiarid.grassland_HPDA"
7072,"semiarid.grassland_HPDA"
7073,"boreal.coniferous"
7074,"temperate.deciduous.HPDA"
7075,"boreal.coniferous"
7076,"boreal.coniferous"
7077,"boreal.coniferous"
7078,"semiarid.grassland_HPDA"
7079,"boreal.coniferous"
7080,"temperate.deciduous.HPDA"
7081,"boreal.coniferous"
7082,"semiarid.grassland_HPDA"
7083,"boreal.coniferous"
7084,"boreal.coniferous"
7085,"boreal.coniferous"
7086,"boreal.coniferous"
7087,"temperate.deciduous.HPDA"
7088,"temperate.deciduous.HPDA"
7089,"semiarid.grassland_HPDA"
7090,"boreal.coniferous"
7091,"boreal.coniferous"
7092,"boreal.coniferous"
7093,"boreal.coniferous"
7094,"semiarid.grassland_HPDA"
7095,"boreal.coniferous"
7096,"boreal.coniferous"
7097,"semiarid.grassland_HPDA"
7098,"boreal.coniferous"
7099,"boreal.coniferous"
7100,"boreal.coniferous"
7101,"semiarid.grassland_HPDA"
7102,"boreal.coniferous"
7103,"boreal.coniferous"
7104,"semiarid.grassland_HPDA"
7105,"semiarid.grassland_HPDA"
7106,"semiarid.grassland_HPDA"
7107,"temperate.deciduous.HPDA"
7108,"boreal.coniferous"
7109,"semiarid.grassland_HPDA"
7110,"semiarid.grassland_HPDA"
7111,"semiarid.grassland_HPDA"
7112,"boreal.coniferous"
7113,"boreal.coniferous"
7114,"boreal.coniferous"
7115,"boreal.coniferous"
7116,"boreal.coniferous"
7117,"boreal.coniferous"
7118,"boreal.coniferous"
7119,"semiarid.grassland_HPDA"
7120,"semiarid.grassland_HPDA"
7121,"boreal.coniferous"
7122,"temperate.deciduous.HPDA"
7123,"boreal.coniferous"
7124,"boreal.coniferous"
7125,"boreal.coniferous"
7126,"boreal.coniferous"
7127,"boreal.coniferous"
7128,"temperate.deciduous.HPDA"
7129,"semiarid.grassland_HPDA"
7130,"temperate.deciduous.HPDA"
7131,"boreal.coniferous"
7132,"boreal.coniferous"
7133,"boreal.coniferous"
7134,"boreal.coniferous"
7135,"boreal.coniferous"
7136,"semiarid.grassland_HPDA"
7137,"semiarid.grassland_HPDA"
7138,"boreal.coniferous"
7139,"semiarid.grassland_HPDA"
7140,"boreal.coniferous"
7141,"semiarid.grassland_HPDA"
7142,"semiarid.grassland_HPDA"
7143,"temperate.deciduous.HPDA"
7144,"semiarid.grassland_HPDA"
7145,"semiarid.grassland_HPDA"
7146,"boreal.coniferous"
7147,"boreal.coniferous"
7148,"boreal.coniferous"
7149,"boreal.coniferous"
7150,"temperate.deciduous.HPDA"
7151,"boreal.coniferous"
7152,"semiarid.grassland_HPDA"
7153,"boreal.coniferous"
7154,"semiarid.grassland_HPDA"
7155,"boreal.coniferous"
7156,"semiarid.grassland_HPDA"
7157,"boreal.coniferous"
7158,"semiarid.grassland_HPDA"
7159,"boreal.coniferous"
7160,"boreal.coniferous"
7161,"boreal.coniferous"
7162,"semiarid.grassland_HPDA"
7163,"boreal.coniferous"
7164,"semiarid.grassland_HPDA"
7165,"temperate.deciduous.HPDA"
7166,"semiarid.grassland_HPDA"
7167,"semiarid.grassland_HPDA"
7168,"semiarid.grassland_HPDA"
7169,"boreal.coniferous"
7170,"semiarid.grassland_HPDA"
7171,"boreal.coniferous"
7172,"boreal.coniferous"
7173,"boreal.coniferous"
7174,"boreal.coniferous"
7175,"boreal.coniferous"
7176,"semiarid.grassland_HPDA"
7177,"boreal.coniferous"
7178,"semiarid.grassland_HPDA"
7179,"boreal.coniferous"
7180,"boreal.coniferous"
7181,"semiarid.grassland_HPDA"
7182,"semiarid.grassland_HPDA"
7183,"boreal.coniferous"
7184,"boreal.coniferous"
7185,"boreal.coniferous"
7186,"semiarid.grassland_HPDA"
7187,"semiarid.grassland_HPDA"
7188,"semiarid.grassland_HPDA"
7189,"boreal.coniferous"
7190,"semiarid.grassland_HPDA"
7191,"semiarid.grassland_HPDA"
7192,"boreal.coniferous"
7193,"semiarid.grassland_HPDA"
7194,"semiarid.grassland_HPDA"
7195,"boreal.coniferous"
7196,"semiarid.grassland_HPDA"
7197,"semiarid.grassland_HPDA"
7198,"semiarid.grassland_HPDA"
7199,"semiarid.grassland_HPDA"
7200,"temperate.deciduous.HPDA"
7201,"semiarid.grassland_HPDA"
7202,"semiarid.grassland_HPDA"
7203,"semiarid.grassland_HPDA"
7204,"boreal.coniferous"
7205,"semiarid.grassland_HPDA"
7206,"boreal.coniferous"
7207,"semiarid.grassland_HPDA"
7208,"boreal.coniferous"
7209,"semiarid.grassland_HPDA"
7210,"semiarid.grassland_HPDA"
7211,"boreal.coniferous"
7212,"semiarid.grassland_HPDA"
7213,"boreal.coniferous"
7214,"boreal.coniferous"
7215,"semiarid.grassland_HPDA"
7216,"semiarid.grassland_HPDA"
7217,"semiarid.grassland_HPDA"
7218,"semiarid.grassland_HPDA"
7219,"semiarid.grassland_HPDA"
7220,"boreal.coniferous"
7221,"boreal.coniferous"
7222,"boreal.coniferous"
7223,"semiarid.grassland_HPDA"
7224,"boreal.coniferous"
7225,"boreal.coniferous"
7226,"temperate.deciduous.HPDA"
7227,"temperate.deciduous.HPDA"
7228,"semiarid.grassland_HPDA"
