index,lat,lon,LC_Type1,LC_Type1_name,KGC,BIOME_NAME,VCF_tree,LAI_max,NDVI_cv,EVI_min,GSL_median,SWIR,Fire_frequency,MAT,T_warmest_q,MAP,P_seasonality,MaxCWD,Soil_AWC,TWI,PH,Sand,agb,SOC,N,twi_was_na,MODIS_LC_year,LC_Type3,LC_Prob3,start_date,end_date,BIOME_NUM,REALM,ECO_ID,ECO_NAME,NNH,NNH_NAME,LC_source_hdf,LC2,LC2_name,LC2_group,LC_Type1_name_original
1,82.5458343505859,-24.5625010172526,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,1.7958966431027,-6.51e-06,79,1.944e-05,,-18.2291660308838,-1.31666660308838,166,36.4559097290039,0,0.19,11.5784606933594,0.492307662963867,0.367346942424774,0.00236134114675224,0.492133408784866,0.402826845645905,FALSE,2019,9,78,2012-01-01,2024-12-31,11,Nearctic,418,Kalaallit Nunaat High Arctic tundra,1,Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
10,81.5791676839193,-68.6291676839193,10,Grasslands,ET,Tundra,0,2.53,2.55935296683252,-9.14e-06,175,1.47e-05,,-16.6753330230713,1.98800003528595,128,71.3714065551758,53.2076923076923,0.195,1.10212004184723,0.476923048496246,0.316326528787613,0.00137385772541165,0.363960534334183,0.360424041748047,FALSE,2019,1,82,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
100,77.6041676839193,-90.8291676839193,10,Grasslands,ET,Tundra,0,0.06,2.73204857233036,-1.001e-05,79,1.301e-05,,-18.412166595459,2.20000004768372,142,77.8393859863281,6.78461538461538,0.183,7.09542655944824,0.492307662963867,0.397959172725677,0.00293380348011851,0.330816030502319,0.303886950016022,FALSE,2019,1,96,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
11,81.4375010172526,-69.2125010172526,10,Grasslands,ET,Tundra,0,2.53,1.77393138357386,-7.53e-06,175,3.242e-05,,-16.9118328094482,1.20600008964539,129,72.1353302001953,36.9538461538462,0.1925,4.8509259223938,0.461538463830948,0.316326528787613,0.00127367279492319,0.376966655254364,0.371024757623672,FALSE,2019,1,89,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
12,81.4041676839193,-65.4041676839193,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,4.12691331692293,-7.54e-06,191,2.108e-05,,-16.6478328704834,0.85533332824707,138,62.4819984436035,17.4615384615385,0.187,3.38069891929626,0.507692337036133,0.357142865657806,0.000877754238899797,0.441997081041336,0.392226159572601,FALSE,2019,9,87,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
13,81.2791676839193,-87.6125010172526,15,Snow and Ice,ET,Tundra,0,2.53,4.12661034614659,-1.036e-05,175,9.88e-06,,-20.9983329772949,1.3659999370575,128,89.8483581542969,17.1230769230769,0.192,4.36922264099121,0.476923048496246,0.28571429848671,0.00143603782635182,0.341934114694595,0.321554780006409,FALSE,2019,9,32,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
14,81.2125010172526,-86.1875010172526,10,Grasslands,ET,Tundra,0,0.08,2.40756057175867,-1.091e-05,159,2.2e-05,,-20.7059993743896,1.97333335876465,131,89.9870071411133,33.6,0.1925,4.70954322814941,0.476923048496246,0.295918375253677,0.00289079593494534,0.330606251955032,0.272084802389145,FALSE,2019,1,97,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
15,81.0875010172526,-89.9125010172526,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,3.51771569121648,-1.109e-05,127,8.205e-06,,-20.6736660003662,1.16866660118103,118,87.732780456543,6.92307692307692,0.1925,1.49046182632446,0.492307662963867,0.28571429848671,0.00181283778510988,0.349695831537247,0.339222639799118,FALSE,2019,9,65,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
16,81.0375010172526,-85.8791676839193,16,Barren or Sparsely Vegetated,ET,Tundra,0,0.08,1.87598392604676,-7.12e-06,79,1.4045e-05,,-19.8436584472656,2.34492754936218,129,88.5288619995117,49.4538461538462,0.191,0.754400670528412,0.461538463830948,0.28571429848671,0.00266184867359698,0.262848734855652,0.289752662181854,FALSE,2019,9,42,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
17,81.0125010172526,-79.9041676839193,10,Grasslands,ET,Tundra,0,0.04,2.35164569260852,-8.04e-06,159,3.417e-05,,-19.4855003356934,1.01999998092651,148,84.6919555664063,19.9692307692308,0.1945,5.17101001739502,0.446153849363327,0.295918375253677,0.00152651593089104,0.241661414504051,0.275618374347687,FALSE,2019,1,85,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
18,80.9291676839193,-93.2875010172526,15,Snow and Ice,ET,Tundra,0,2.53,29.1829804748535,-9.87e-06,191,1.5705e-05,,-20.7115001678467,0.220666646957397,112,86.6885223388672,10.2384615384615,0.193,6.41717481613159,0.476923048496246,0.326530605554581,0.000500952475704253,0.461086630821228,0.356890469789505,FALSE,2019,9,92,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
19,80.9291676839193,-92.6375010172526,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,5.29796531007934,-9.91e-06,191,3.814e-05,,-21.1319999694824,-1.05733335018158,115,85.4163284301758,1.06153846153846,0.1955,7.27134609222412,0.492307662963867,0.316326528787613,0.00115920614916831,0.432976722717285,0.339222639799118,FALSE,2019,9,91,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
2,82.5375010172526,-22.6625010172526,10,Grasslands,ET,Tundra,0,2.53,4.35521645833312,-7.36e-06,191,2.638e-05,,-17.3824996948242,0.631333351135254,171,35.2710189819336,0.292307692307692,0.19,16.2136154174805,0.476923048496246,0.377551019191742,0.000810957339126617,0.523180186748505,0.416961163282394,FALSE,2019,1,81,2012-01-01,2024-12-31,11,Nearctic,418,Kalaallit Nunaat High Arctic tundra,1,Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
20,80.9291676839193,-88.2458343505859,10,Grasslands,ET,Tundra,0,0.065,2.4405191155026,-1.153e-05,79,6.83e-06,,-22.1598339080811,-0.703333377838135,141,87.2173385620117,5.31538461538462,0.1945,2.39644980430603,0.446153849363327,0.295918375253677,0.0039355494081974,0.260750979185104,0.279151946306229,FALSE,2019,1,96,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
21,80.8958343505859,-86.3708343505859,10,Grasslands,ET,,0,0.07,1.31937846229108,-6.87e-06,95,1.2245e-05,,-19.4319438934326,1.55999994277954,124,89.6148834228516,41.3384615384615,0.1855,6.78542423248291,0.461538463830948,0.326530605554581,0.0018177549354732,0.326830267906189,0.310954064130783,FALSE,2019,1,96,2012-01-01,2024-12-31,,,,,,,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
22,80.8625010172526,-88.3875010172526,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,,-9.33e-06,175,9.47e-06,,-22.1561660766602,-1.95799994468689,141,87.2173385620117,1.11538461538462,0.187,2.78371739387512,0.446153849363327,0.336734682321548,0.000772814615629613,0.299349695444107,0.261484116315842,FALSE,2019,9,55,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
23,80.7791676839193,-85.2041676839193,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,4.19834966852213,-1.053e-05,79,1.385e-05,,-21.3560009002686,-0.0306666493415833,150,86.8164672851563,18.5769230769231,0.191,8.57476997375488,0.430769264698029,0.326530605554581,0.00170784932561219,0.265156298875809,0.254416972398758,FALSE,2019,9,82,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
24,80.7625010172526,-82.2625010172526,16,Barren or Sparsely Vegetated,ET,,0,0.105,1.98756869131605,-1.014e-05,79,7e-06,,-18.5100002288818,2.40777778625488,128,86.5157318115234,37.7769230769231,0.1905,3.97123384475708,0.461538463830948,0.336734682321548,0.00355831254273653,0.354940235614777,0.318021208047867,FALSE,2019,9,94,2012-01-01,2024-12-31,,,,,,,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
25,80.7291676839193,-94.1291676839193,15,Snow and Ice,ET,Tundra,0,2.53,3.05757558328865,-7.53e-06,159,1.327e-05,,-20.6170825958252,0.709166705608368,113,84.6324234008789,17.6384615384615,0.1945,1.63414907455444,0.461538463830948,0.326530605554581,0.00137399043887854,0.380532830953598,0.332155466079712,FALSE,2019,9,78,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
26,80.6375010172526,-91.8375010172526,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,5.92028205784527,-1.152e-05,175,1.867e-05,,-20.4654998779297,1.65199995040894,117,87.0943603515625,32.0153846153846,0.1935,2.10387301445007,0.476923048496246,0.28571429848671,0.00284800515510142,0.344031870365143,0.325088351964951,FALSE,2019,9,96,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
27,80.6125010172526,-78.5958343505859,15,Snow and Ice,ET,Tundra,0,2.53,3.65506990964112,-8.72e-06,191,1.687e-05,,-17.4245834350586,2.83833336830139,131,83.7983932495117,43.5692307692308,0.19,1.02739334106445,0.492307662963867,0.336734682321548,0.000634572585113347,0.267044246196747,0.30035337805748,FALSE,2019,9,72,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
28,80.5708343505859,-92.5125010172526,16,Barren or Sparsely Vegetated,ET,Tundra,0,0.07,1.98903289913212,-9.71e-06,79,1.448e-05,,-20.9619998931885,1.05400002002716,123,84.847526550293,22.3307692307692,0.1965,6.59918022155762,0.476923048496246,0.295918375253677,0.00356792355887592,0.316970825195312,0.325088351964951,FALSE,2019,9,73,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
29,80.5208343505859,-85.3708343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,2.07335295245463,-5.02e-06,175,2.022e-05,,-19.8670825958252,1.96083331108093,142,85.7357482910156,16.8615384615385,0.1905,1.1377295255661,0.461538463830948,0.336734682321548,0.00063937617233023,0.276693940162659,0.261484116315842,FALSE,2019,9,92,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
3,82.4458343505859,-27.1708343505859,15,Snow and Ice,ET,Tundra,0,2.53,1.52956049297849,-6.68e-06,95,2.142e-05,,-20.0923328399658,-3.88466668128967,229,31.0198307037354,0,0.192,2.82142066955566,0.446153849363327,0.367346942424774,0.00119260291103274,0.469477653503418,0.395759731531143,FALSE,2019,9,61,2012-01-01,2024-12-31,11,Nearctic,418,Kalaallit Nunaat High Arctic tundra,1,Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
30,80.4458343505859,-91.3875010172526,10,Grasslands,ET,Tundra,0,0.07,1.96313560546233,-8.33e-06,79,1.977e-05,,-20.6633338928223,1.51999998092651,122,88.7206954956055,31.9846153846154,0.195,4.81489086151123,0.476923048496246,0.295918375253677,0.00263806106522679,0.339207053184509,0.296819776296616,FALSE,2019,1,97,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
31,80.4041676839193,-23.9958343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,2.41801400159695,-7.84e-06,79,2.184e-05,,-17.7800006866455,-2.67333340644836,219,29.9751758575439,0,0.183,1.89717483520508,0.461538463830948,0.448979586362839,0.00207988568581641,0.471365660429001,0.406360447406769,FALSE,2019,9,62,2012-01-01,2024-12-31,11,Nearctic,418,Kalaallit Nunaat High Arctic tundra,1,Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
32,80.3458343505859,-90.3708343505859,10,Grasslands,ET,Tundra,0,0.07,2.0180666488192,-7.78e-06,79,1.7295e-05,,-20.371000289917,2.32866668701172,128,86.283821105957,38.0615384615385,0.193,3.98941016197205,0.476923048496246,0.275510191917419,0.00290996697731316,0.275435268878937,0.2579505443573,FALSE,2019,1,93,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
33,80.2875010172526,-81.1541676839193,10,Grasslands,ET,Tundra,0,0.09,1.82138728944809,-8.45e-06,79,2.0735e-05,,-18.3363342285156,2.76466655731201,143,85.6053466796875,42.9,0.1965,4.5845160484314,0.476923048496246,0.275510191917419,0.00335372099652886,0.252779513597488,0.268551230430603,FALSE,2019,1,88,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
34,80.1625010172526,-62.3208343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,2.10312368166918,-5.85e-06,191,3.4335e-05,,-17.6108341217041,1.72133326530457,159,52.7802276611328,37.0923076923077,0.1925,5.3416600227356,0.476923048496246,0.316326528787613,0.000801468850113451,0.445143699645996,0.392226159572601,FALSE,2019,9,80,2012-01-01,2024-12-31,11,Nearctic,418,Kalaallit Nunaat High Arctic tundra,1,Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
35,80.0875010172526,-89.4208343505859,10,Grasslands,ET,Tundra,0,0.08,1.60683814998017,-6.2e-06,95,2.46e-05,,-19.6758327484131,3.0939998626709,125,86.0210952758789,45.7923076923077,0.1915,1.72673809528351,0.476923048496246,0.275510191917419,0.0034062780905515,0.264736711978912,0.2579505443573,FALSE,2019,1,93,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
36,80.0041676839193,-88.9541676839193,10,Grasslands,ET,Tundra,0,0.05,1.55735312639416,-8.78e-06,111,2.148e-05,,-19.5026664733887,3.46933341026306,129,84.9611892700195,53.2230769230769,0.1905,4.8276424407959,0.476923048496246,0.275510191917419,0.00200368766672909,0.267254054546356,0.296819776296616,FALSE,2019,1,94,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
37,79.8458343505859,-89.5541676839193,10,Grasslands,ET,Tundra,0,0.055,1.5612561961166,-5.8e-06,79,1.034e-05,,-20.271333694458,1.06399989128113,133,84.135871887207,12.2692307692308,0.191,1.91740453243256,0.446153849363327,0.295918375253677,0.00284329918213189,0.230962872505188,0.261484116315842,FALSE,2019,1,95,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
38,79.8125010172526,-83.0791676839193,10,Grasslands,ET,Tundra,0,2.53,3.12829412215755,-9.28e-06,175,2.7325e-05,,-19.3110008239746,2.12533330917358,162,82.2081985473633,33.1153846153846,0.191,1.80039656162262,0.415384590625763,0.316326528787613,0.00111630873288959,0.209985315799713,0.265017688274384,FALSE,2019,1,93,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
39,79.7875010172526,-84.5625010172526,10,Grasslands,ET,Tundra,0,2.53,1.32484687200259,-5.5e-06,127,2.601e-05,,-18.5485000610352,4.47599983215332,144,83.9452133178711,59.0076923076923,0.196,6.09556484222412,0.430769264698029,0.295918375253677,0.00166485912632197,0.324942320585251,0.321554780006409,FALSE,2019,1,95,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
4,82.4291676839193,-26.2791676839193,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,2.72041502890388,-1.209e-05,159,1.595e-05,,-18.4200000762939,-1.93533337116241,173,37.9695854187012,0,0.1925,4.62540674209595,0.461538463830948,0.367346942424774,0.00156969286035746,0.488567233085632,0.374558329582214,FALSE,2019,9,88,2012-01-01,2024-12-31,11,Nearctic,418,Kalaallit Nunaat High Arctic tundra,1,Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
40,79.7791676839193,-89.1791676839193,16,Barren or Sparsely Vegetated,ET,Tundra,0,0.04,2.76008329193095,-5.8e-06,95,1.24e-05,,-20.0109996795654,2.58466672897339,138,84.2852325439453,30.1538461538462,0.1905,3.6170666217804,0.476923048496246,0.275510191917419,0.0011448860168457,0.315292626619339,0.268551230430603,FALSE,2019,9,77,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
41,79.5541676839193,-81.6041676839193,10,Grasslands,ET,Tundra,0,2.53,1.79084226981693,-8.69e-06,207,2.8135e-05,,-17.6891670227051,3.54999995231628,147,83.7408218383789,50.0769230769231,0.187,9.27085494995117,0.446153849363327,0.357142865657806,0.00111630349420011,0.301867008209229,0.346289753913879,FALSE,2019,1,82,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
42,79.5291676839193,-88.7458343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,3.0692736084531,-6.64e-06,159,1.117e-05,,-20.9158325195313,0.546000063419342,147,83.5551071166992,7.74615384615385,0.1875,5.56773805618286,0.461538463830948,0.316326528787613,0.000901664141565561,0.284245848655701,0.268551230430603,FALSE,2019,9,82,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
43,79.5208343505859,-75.0208343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,2.65034066528012,-7.64e-06,191,2.152e-05,,-16.1321430206299,2.27222228050232,135,76.1120300292969,19.0769230769231,0.1885,1.3854204416275,0.523076951503754,0.357142865657806,0.000949466542806476,0.20306271314621,0.247349828481674,FALSE,2019,9,63,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
44,79.5125010172526,-86.3291676839193,10,Grasslands,ET,Tundra,0,0.06,1.51998373180852,-4.69e-06,95,2.613e-05,,-18.8255004882813,4.42866659164429,151,79.5673294067383,59.2846153846154,0.192,2.83214521408081,0.430769264698029,0.336734682321548,0.00187965936493129,0.267254054546356,0.314487636089325,FALSE,2019,1,94,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
45,79.5125010172526,-84.7041676839193,10,Grasslands,ET,Tundra,0,0.08,1.47396062158382,-8.06e-06,95,1.992e-05,,-18.5091667175293,3.43066668510437,149,84.4728775024414,45.7230769230769,0.1945,2.45061898231506,0.430769264698029,0.295918375253677,0.00476545048877597,0.220893636345863,0.293286234140396,FALSE,2019,1,84,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
46,79.4541676839193,-94.4708343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,0.03,3.35692367579151,-8.25e-06,79,9e-06,,-19.5245838165283,1.79166662693024,109,81.8307037353516,36.7384615384615,0.194,3.13831329345703,0.476923048496246,0.316326528787613,0.00147402682341635,0.323264092206955,0.395759731531143,FALSE,2019,9,78,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
47,79.4291676839193,-85.3708343505859,10,Grasslands,ET,Tundra,0,0.04,2.13165989035869,-1.062e-05,175,1.9225e-05,,-18.0680561065674,3.84074068069458,144,82.7187271118164,59.8,0.1915,7.16379976272583,0.430769264698029,0.336734682321548,0.00131671165581793,0.261380314826965,0.314487636089325,FALSE,2019,1,91,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
48,79.4041676839193,-90.8875010172526,10,Grasslands,ET,Tundra,0,0.075,1.38785284477553,-7.09e-06,95,2.355e-05,,-19.9215278625488,2.27222228050232,132,82.2658920288086,43.1461538461539,0.192,3.28728485107422,0.446153849363327,0.306122452020645,0.00299111194908619,0.287812054157257,0.303886950016022,FALSE,2019,1,86,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
49,79.3875010172526,-81.1125010172526,10,Grasslands,ET,Tundra,0,0.05,1.59883654653739,-4.52e-06,79,2.021e-05,,-17.7695007324219,3.15666651725769,155,81.4379272460938,49.5076923076923,0.1945,4.66531324386597,0.415384590625763,0.295918375253677,0.00275276694446802,0.258023917675018,0.275618374347687,FALSE,2019,1,89,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
5,82.1791676839193,-80.8625010172526,10,Grasslands,ET,Tundra,0,2.53,1.49315673672809,-6.04e-06,79,1.6145e-05,,-20.5686664581299,-0.1746666431427,131,90.3420104980469,7.13846153846154,0.193,2.6821563243866,0.461538463830948,0.326530605554581,0.00251886248588562,0.298091024160385,0.332155466079712,FALSE,2019,1,93,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
50,79.3625010172526,-86.2125010172526,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,1.80707408136034,-4.05e-06,127,2.967e-05,,-18.771333694458,4.05466651916504,152,80.4172210693359,59.2230769230769,0.1925,5.74058628082275,0.446153849363327,0.336734682321548,0.0010447307722643,0.298720359802246,0.332155466079712,FALSE,2019,9,80,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
51,79.2791676839193,-84.1458343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,0.04,4.25729238292466,-8.08e-06,191,2.8865e-05,,-19.2916660308838,1.88466668128967,169,80.5293960571289,28.9384615384615,0.189,1.74105989933014,0.399999976158142,0.346938788890839,0.000939766759984195,0.241871193051338,0.272084802389145,FALSE,2019,9,90,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
52,79.1791676839193,-89.7791676839193,10,Grasslands,ET,Tundra,0,0.04,1.82882597401135,-6.64e-06,111,1.9125e-05,,-19.8675003051758,2.24666666984558,146,80.2357711791992,23.1,0.1895,1.76046705245972,0.461538463830948,0.295918375253677,0.00155511253979057,0.267044246196747,0.289752662181854,FALSE,2019,1,88,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
53,79.1791676839193,-83.1958343505859,10,Grasslands,ET,Tundra,0,0.055,1.97317808071338,-7.76e-06,79,1.227e-05,,-19.1609992980957,2.26800012588501,170,81.7173080444336,30.5615384615385,0.1895,3.84683036804199,0.415384590625763,0.316326528787613,0.00240423181094229,0.208307102322578,0.268551230430603,FALSE,2019,1,88,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
54,78.9708343505859,-67.0958343505859,16,Barren or Sparsely Vegetated,ET,Tundra,0,2.53,2.15406255699472,-1.157e-05,191,1.756e-05,,-13.7548332214356,4.21000003814697,120,55.5012664794922,65.0076923076923,0.193,8.55454444885254,0.538461565971375,0.28571429848671,0.00172209786251187,0.293685734272003,0.314487636089325,FALSE,2019,9,84,2012-01-01,2024-12-31,11,Nearctic,418,Kalaallit Nunaat High Arctic tundra,1,Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,
55,78.8291676839193,-82.7375010172526,10,Grasslands,ET,Tundra,0,0.06,1.52052610551202,-8.61e-06,111,1.829e-05,,-17.3003330230713,3.45733332633972,160,79.6212615966797,39.3769230769231,0.1935,2.38825273513794,0.430769264698029,0.306122452020645,0.00432177353650331,0.217537224292755,0.282685518264771,FALSE,2019,1,90,2012-01-01,2024-12-31,11,Nearctic,412,Canadian High Arctic tundra,2,Nature Could Reach Half Protected,MCD12Q1.A2019001.h00v08.061.2022169155019.hdf,6,Grass,,Grasslands
